LPTS_LPT_ID,EX_TITLE
527,Pod
527,Obok
527,Za
527,Przed
527,Pomiędzy
527,W
528,czesanie/ mycie/ bieganie
528,sprzątanie/ mycie/ pisanie
528,bieganie/ mycie/ pisanie
528,mycie/ gotowanie/ sprzątanie
528,pisanie/ mycie/ sprzątanie
529,Radość/ smutek/ gniew
529,Radość/ zdziwienie/ gniew
529,Złość/ zdziwienie/ gniew
529,Złość/radość/ zdziwienie
530,Babcia/ dziadek
530,Mama/ tata
530,Siostra/ brat
530,Pani.. (imię)/ Pani... (imię)
530,Imię kolegi/ imię kolegi
531,Babcia/ dziadek
531,Mama/ tata
531,Siostra/ brat
531,Pani.. (imię)/ Pani... (imię)
531,Imię kolegi/ imię kolegi
532,Auto/ klocek/ but
532,Auto/ książka/ łyżka
532,But/ książka/ auto
532,Łyżka/ klocek/ auto
532,But/ czapka/ lalka
533,Auto/ klocek/ but
533,Auto/ książka/ łyżka
533,But/ książka/ auto
533,Łyżka/ klocek/ auto
533,But/ czapka/ lalka
534,Na/ pod
534,za/ obok
534,Przed/ w
535,Na/ pod
535,za/ obok
535,Przed/ w
545,Jedzenie/ picie
545,Mycie/ czesanie
545,Ubieranie/ rozbieranie
545,Rysowanie/ budowanie
545,Pisanie/ czytanie
545,Pływanie/ bieganie
545,Gotowanie/ sprzątanie
546,Jedzenie/ picie/ mycie
546,Czesanie/ ubieranie/ rozbieranie
546,Rysowanie/ budowanie/ pisanie
546,Czytanie/ pływanie/ bieganie
546,Gotowanie/ sprzątanie/ odkurzanie
547,Radość/ smutek
547,Złość/ zdziwienie
547,Gniew/ przerażenie
548,Radość/ smutek/ gniew
548,Radość/ zdziwienie/ gniew
548,Złość/ zdziwienie/ gniew
548,Złość/radość/ zdziwienie
548,Przerażenie/ radość/ gniew
549,Babcia/ dziadek
549,Mama/ tata
549,Siostra/ brat
549,Pani.. (imię)/ Pani... (imię)
549,Imię kolegi/ imię kolegi
550,Mama/ tata/ babcia
550,Mama/ siostra/ babcia
550,Mama/ tata/ dziadek
550,Pani.. (imię)/ Pani... (imię)/ Pani... (imię)
550,Imię kolegi/ imię kolegi/ imię kolegi
551,Babcia/ dziadek
551,Mama/ tata
551,Siostra/ brat
551,Pani.. (imię)/ Pani... (imię)
551,Imię kolegi/ imię kolegi
552,Auto/ but
552,Klocek/ kubek
552,Książka/ talerz
552,Łyżka/ czapka
552,Kredka/ klej
552,Długopis/ zeszyt
553,Auto/ klocek/ but
553,Auto/ książka/ łyżka
553,But/ książka/ auto
553,Łyżka/ klocek/ auto
553,But/ czapka/ lalka
554,Auto/ but
554,Klocek/ kubek
554,Książka/ talerz
554,Łyżka/ czapka
554,Kredka/ klej
554,Długopis/ zeszyt
555,Auto/ klocek/ but
555,Auto/ książka/ łyżka
555,But/ książka/ auto
555,Łyżka/ klocek/ auto
555,But/ czapka/ lalka
556,Na/ pod
556,Przed/ w
556,Obok/ za
556,Pomiędzy/ w
557,Na/ pod/ obok
557,Za/ pomiędzy/ w
557,Przed/ obok/ na
558,Na/ pod
558,Przed/ w
558,Obok/ za
558,Pomiędzy/ w
559,Na/ pod/ obok
559,Za/ pomiędzy/ w
559,Przed/ obok/ na
561,Rzeczowników
561,Czasowników
562,Rzeczowników
562,Czasowników
563,"Dopełniacz (kogo, czego)"
563,"Celownik (komu, czemu)"
563,"Biernik (kogo, co)"
563,"Narzędnik (z kim, z czym)"
563,"Miejscownik (o kim, o czym)"
563,Wołacz
564,Ja
564,Ty
564,On
564,Ona
564,Ono
564,My
564,Wy
564,Oni
564,One
565,Mój
565,Twój
565,Nasz
565,Wasz
565,Jego
565,Jej
565,Ich
566,"""Co to jest?""- w zabawie z workiem z przedmiotami"
567,"""Co masz?"""
569,auto
569,But
569,Klocek
569,kubek
569,Książka
569,talerz
569,ŁYŻKA
569,Czapka
569,Kredka
569,Długopis
569,Klej
569,miś
571,mama
571,TATA
571,Babcia
571,Dziadek
571,Pani.. (imię)
571,Pan (imię)
571,Imię kolegi
572,Picie
572,Jedzenie
572,Mycie
572,Czesanie
572,Ubieranie
572,Rozbieranie
572,Rysowanie
572,Pisanie
572,Czytanie
572,Pływanie
572,Bieganie
572,Gotowanie
573,Radość
573,Smutek
573,Złość
573,Gniew
573,Przerażenie
573,Zdziwienie
574,auto
574,But
574,Klocek
574,kubek
574,Książka
574,talerz
574,ŁYŻKA
574,Czapka
574,Kredka
574,Długopis
574,Klej
574,miś
575,auto
575,But
575,Klocek
575,kubek
575,Książka
575,talerz
575,ŁYŻKA
575,Czapka
575,Kredka
575,Długopis
575,Klej
575,miś
576,Picie
576,Jedzenie
576,Mycie
576,Czesanie
576,Ubieranie
576,Rozbieranie
576,Rysowanie
576,Pisanie
576,Czytanie
576,Pływanie
576,Bieganie
576,Gotowanie
577,Radość
577,Smutek
577,Złość
577,Gniew
577,Przerażenie
577,Zdziwienie
578,mama
578,TATA
578,Babcia
578,Dziadek
578,Pani.. (imię)
578,Pan (imię)
578,Imię kolegi
579,Na
579,Pod
579,Obok
579,Za
579,Przed
579,Pomiędzy
579,W
580,Na
580,Pod
580,Obok
580,Za
580,Przed
580,Pomiędzy
580,W
581,mama
581,TATA
581,Babcia
581,Dziadek
581,Pani.. (imię)
581,Pan (imię)
581,Imię kolegi
582,auto
582,Samolot
582,Telewizor
582,Radio
582,Telefon
583,auto
583,But
583,kubek
583,Książka
583,talerz
583,ŁYŻKA
584,Ciasto
584,Perfumy
584,Kwiaty
585,Mama/ tata/ babcia
585,Mama/ siostra/ babcia
585,Mama/ tata/ dziadek
585,Pani.. (imię)/ Pani... (imię)/ Pani... (imię)
585,Imię kolegi/ imię kolegi/ imię kolegi
586,Mama/ tata/ babcia
586,Mama/ siostra/ babcia
586,Mama/ tata/ dziadek
586,Pani.. (imię)/ Pani... (imię)/ Pani... (imię)
586,Imię kolegi/ imię kolegi/ imię kolegi
587,Jedzenie/ picie/ mycie
587,Czesanie/ ubieranie/ rozbieranie
587,Rysowanie/ budowanie/ pisanie
587,Czytanie/ pływanie/ bieganie
587,Gotowanie/ sprzątanie/ odkurzanie
588,Radość/ smutek/ gniew
588,Radość/ zdziwienie/ gniew
588,Złość/ zdziwienie/ gniew
588,Złość/radość/ zdziwienie
588,Przerażenie/ radość/ gniew
589,Na/ pod/ obok
589,Za/ pomiędzy/ w
589,Przed/ obok/ na
590,Na/ pod/ obok
590,Za/ pomiędzy/ w
590,Przed/ obok/ na
591,mały/ duży
591,czerwony/ zielony/ niebieski/ żółty/ biały/ czarny
591,krótki/ długi
591,ciężki/ lekki
591,wysoki/ niski
592,Opisywanie przedmiotu 1 zdaniem
592,Opisywanie przedmiotu 2 zdaniami (określenie przedmiotu oraz jednego atrybutu)
592,"Opisywanie przedmiotu kilkoma zdaniamii (co najmniej 3 zdania, określenie przedmiotu oraz  kilku atrybutów)"
593,Opisywanie obrazka 1 zdaniem
593,Opisywanie obrazka  2 zdaniami (co najmniej 1 atrybut)
593,"Opisywanie obrazka  kilkoma zdaniami (co najmniej 3 zdania, co najmniej 2 atrybuty)"
595,"""Gdzie jest?"""
596,"""Co to jest?"""
597,"""Co masz w pudełku?"""
598,"""Jaka (i)?"" "
599,"Reagowanie na imię, gdy nauczyciel znajduje się naprzeciwko, a uczeń nie jest zajety żadną aktywnością"
599,"Reagowanie na imię, gdy nauczyciel znajduje się  za uczniem, który nie jest zajęty żadną aktywnością"
599,"Reagowanie na imię, gdy nauczyciel znajduje się naprzeciwko ucznia, który jest zajęty nieatrakcyjną aktywnością"
599,"Reagowanie na imię, gdy nauczyciel znajduje się za uczniem, zajętym nieatrakcyjną aktywnością"
599,"Reagowanie na imię, gdy nauczyciel znajduje się naprzeciwko ucznia zajętego atrakcyjną aktywnością"
599,"Reagowanie na imię, gdy nauczyciel znajduje się za uczniem, zajętym atrakcyjną aktywnością"
599,"Reagowanie na imię, gdy nauczyciel znajduje się w tym samym pomieszczeniu, a uczeń zajęty jest nieatrakcyjna aktywnością"
599,"Reagowanie na imię, gdy nauczyciel znajduje się w tym samym pomieszczeniu, a uczeń zajęty jest atrakcyjną aktywnością"
599,"Reagowanie na imię, podczas zajęć grupowych, gdy uczniowie zajęci są nieatrakcyjną aktywnością"
599,"Reagowanie na imię, podczas zajęć grupowych, gdy uczniowie zajęci są atrakcyjną aktywnością"
606,Wybór z dwóch konkretów: atrakcyjny/ nieatrakcyjny
606,Wybór konkretu zgodnego z zakomunikowanym wyborem
606,Wybór z dwóch atrakcyjnych konkretów
606,Wybór z dwóch obrazków: atrakcyjny/ nieatrakcyjny
606,Wybór z dwóch obrazków przedstawiających atrakcyjne wzmocnienia
606,Wybór z tablicy nagród
606,Wybór właściwej etykiety nagrody
610,Dopasowuje 2 elementy (1 wpustka/1 wypustka)
610,Dopasowuje 2 elementy (2 wpustki/ 2 wypustki)
610,Dopasowuje wiele par puzzli (1 wpustka/ 1 wypustka)
610,Dopasowuje wieleelementowe puzzle
610,Dopasowuje 3 elementowe puzzle
610,Dopasowuje 5 elementowe puuzle
628,Czekanie w klasie
628,czekanie w łazience
629,20 sek przy stoliku
629,30 sek. przy stoliku
629,45 sek przy stoliku
629,1 minuta przy stoliku
629,10 sek na stojąco w wyznaczonym miejscu
629,20 sek na stojąco w wyznaczonym miejscu
634,Krok 1 Czekanie przy stoliku 15 sek
634,Krok 2 Czekanie przy stoliku 30 sek
634,Krok 3 Czekanie przy stoliku 1 min
637,Podawanie przedmiotu terapeucie/podawanie przedmiotu koledze
637,zanieś do sekretariatu/zanieś do kuchni/zanieś do łazienki
656,"Dopasowywanie identycznych przedmiotów: auto do auta, obok nie ma żadnego przedmiotu"
657,"Dopasowywanie identycznych przedmiotów: but do buta, obok nie ma żadnego przedmiotu"
658,"Dopasowywanie identycznych przedmiotów: łyżka do łyżki, obok nie ma żadnego przedmiotu"
659,"Dopasowywanie identycznych przedmiotów: but do buta, obok inny przedmiot"
660,"Dopasowywanie identycznych przedmiotów: kredka do kredki, obok inny przedmiot"
661,"Dopasowywanie identycznych przedmiotów: kredka do kredki, obok nie ma żadnego przedmiotu"
662,"Dopasowywanie identycznych przedmiotów: łyżka do łyżki, obok inny przedmiot"
663,"Dopasowywanie nieidentycznych przedmiotów: łyżka do łyżki, obok inny przedmiot"
664,"Dopasowywanie nieidentycznych przedmiotów: łyżka do łyżki, obok nie ma żadnego przedmiotu"
665,"Dopasowywanie nieidentycznych przedmiotów: but do buta, obok nie ma żadnych przedmiotów"
666,"Dopasowywanie nieidentycznych przedmiotów: but do buta, obok inny przedmiot"
667,"Dopasowywanie nieidentycznych przedmiotów: kredka do kredki, obok nie ma żadnych przedmiotów"
668,"Dopasowywanie nieidentycznych przedmiotów: kredka do kredki, obok inny przedmiot "
669,"Dopasowywanie nieidentycznych przedmiotów: auto do auta, obok inny przedmiot "
670,"Dopasowywanie identycznych przedmiotów: auto do auta, obok inny przedmiot"
671,"Dopasowywanie nieidentycznych przedmiotów: auto do auta, obok nie ma żadnego przedmiotu"
672,"Dopasowywanie przedmiotów do obrazków: auto do auta, obok inny przedmiot"
673,"Dopasowywanie przedmiotów do obrazków: but do buta, obok inny przedmiot"
674,"Dopasowywanie przedmiotów do obrazków: kredka do kredki, obok inny przedmiot"
675,Dopasowywanie przedmiotów do obrazków:  łyżka do łyżki obok inny przedmiot
676,Sortowanie przedmiotów na 2 zbiory: kredki/ klocki
677,Sortowanie przedmiotów na 2 zbiory: pisaki/ łyżki
678,Sortowanie przedmiotów na 2 zbiory: piłki/ skarpety
679,Sortowanie obrazków na 2 zbiory: auta/ piłki
680,Sortowanie obrazków na 2 zbiory: lalki/ domy
681,Sortowanie obrazków na 2 zbiory: buty/ skarpety
686,Sortowanie obrazków na 2 zbiory: buty/ skarpety
687,Sortowanie obrazków na 2 zbiory: lalki/ domy
688,Dopasowywanie/ sortowanie  przedmiotów w kategoriach: owoce/ przybory szkolne
689,Dopasowywanie/ sortowanie  przedmiotów w kategoriach: zabawki/ ubrania 
690,Dopasowywanie/ sortowanie  przedmiotów w kategoriach: naczynia/ warzywa
691,Dopasowywanie/ sortowanie  obrazków w kategoriach: meble/ przybory szkolne
692,Dopasowywanie/ sortowanie  obrazków w kategoriach: ubrania/ jedzenie
693,Dopasowywanie/ sortowanie  obrazków w kategoriach: pojazdy/ budynki
694,auto/ but/ klocek
694,piłka/ kredka/ spinacz
694,lalka/ pisak/ książka
694,skarpeta/ kubek/ łyżka
695,auto/ but/ klocek
695,piłka/ kredka/ spinacz
695,lalka/ pisak/ książka
695,skarpeta/ kubek/ łyżka
696,auto/ but/ klocek
696,piłka/ kredka/ spinacz
696,lalka/ pisak/ książka
696,skarpeta/ kubek/ łyżka
697,auta/ piłki
697,lalki/ klocki
697,kubki/ łyżki
697,skarpety/ buty
699,auta/ piłki
699,lalki/ klocki
699,skarpety/ buty
699,buty/ czapki
700,auta/ piłki
700,lalki/ klocki
700,skarpety/ buty
700,buty/ czapki
702,naczynia/ warzywa
702,owoce/ przybory szkolne
702,zabawki/ ubrania
706,Jest on task podczas pracy w klasie
711,Zadania oparte na dodawaniu w zakresie do 10
711,Zadania oparte na dodawaniu w zakresie do 20
711,Zadania oparte na odejmowaniu w zakresie do 10
711,Zadania oparte na odejmowaniu w zakresie do 20
718,1-3 dni tygodnia
718,1-5 dni tygodnia
718,1-7 dni tygodnia
719,1-3 dni tygodnia
719,1-5 dni tygodnia
719,1-7 dni tygodnia
720,1-3 miesiąc
720,1-6 miesiąc
720,1-9 miesiąc
720,1-12miesiąc
721,Identyfikowanie czterech pór roku
721,Nazywanie dwóch pór roku
722,Z wizualną podpowiedzią
722,Bez wizualnej podpowiedzi
723,1-3 miesiąc
723,1-6 miesiąc
723,1-9 miesiąc
723,1-12 miesiąc
724,Identyfikowanie dwóch pór roku
724,Identyfikowanie czterech pór roku
737,Uczeń podaje nauczycielowi wzmocnienie na dźwięk timera i po podpowiedzi (wyciągniętej w kierunku ucznia dłoni)
737,Uczeń w reakcji na dźwięk timera samodzielnie odkłada wzmocnienie w odpowiednie miejsce (np. do pudełka) 
737,Uczeń samodzielnie włącza i wyłącza timer oraz odkłada wzmocnienia w reakcji na jego dźwięk
742,"Lista zakupów, przyrządzanie posiłków, śniadanie, rozmowa z terapeutą, laminowanie"
745,A
779,Czekanie 10 s
779,Czekanie 20 s
779,Czekanie 3 s.
779,Czekanie 5 s.
779,Czekanie 15 s.
780,Jest on task podczas pracy indywidualnej z terapeutą
781,Jest on task podczas pracy w diadzie
791,"Dopasowywanie identycznych przedmiotów: auto do auta, obok nie ma żadnego przedmiotu"
792,"Dopasowywanie identycznych przedmiotów: but do buta, obok nie ma żadnego przedmiotu"
793,"Dopasowywanie identycznych przedmiotów: łyżka do łyżki, obok nie ma żadnego przedmiotu"
794,"Dopasowywanie identycznych przedmiotów: but do buta, obok inny przedmiot"
795,"Dopasowywanie identycznych przedmiotów: kredka do kredki, obok inny przedmiot"
796,"Dopasowywanie identycznych przedmiotów: kredka do kredki, obok nie ma żadnego przedmiotu"
797,"Dopasowywanie identycznych przedmiotów: łyżka do łyżki, obok inny przedmiot"
798,"Dopasowywanie nieidentycznych przedmiotów: łyżka do łyżki, obok inny przedmiot"
799,"Dopasowywanie nieidentycznych przedmiotów: łyżka do łyżki, obok nie ma żadnego przedmiotu"
800,"Dopasowywanie nieidentycznych przedmiotów: but do buta, obok nie ma żadnych przedmiotów"
801,"Dopasowywanie nieidentycznych przedmiotów: but do buta, obok inny przedmiot"
802,"Dopasowywanie nieidentycznych przedmiotów: kredka do kredki, obok nie ma żadnych przedmiotów"
803,"Dopasowywanie nieidentycznych przedmiotów: kredka do kredki, obok inny przedmiot "
804,"Dopasowywanie nieidentycznych przedmiotów: auto do auta, obok inny przedmiot "
805,"Dopasowywanie identycznych przedmiotów: auto do auta, obok inny przedmiot"
806,"Dopasowywanie nieidentycznych przedmiotów: auto do auta, obok nie ma żadnego przedmiotu"
807,"Dopasowywanie przedmiotów do obrazków: auto do auta, obok inny przedmiot"
808,"Dopasowywanie przedmiotów do obrazków: but do buta, obok inny przedmiot"
809,"Dopasowywanie przedmiotów do obrazków: kredka do kredki, obok inny przedmiot"
810,Dopasowywanie przedmiotów do obrazków:  łyżka do łyżki obok inny przedmiot
861,meble/ przybory szkolne
861,pojazdy/ budynki
861,ubrania/ jedzenie
863,auta/ piłki
863,lalki/ klocki
863,kubki/ łyżki
863,skarpety/ buty
871,auto/but/klocek
871,piłka/kredka/auto
871,lalka/wiedelec/książka
877,pokaż głowę/ pokaż brzuch/ wstań/ daj mi/ wrzuć
897,uczeń czeka 30 sek przy stoliku
897,uczeń czeka 1 min przy stoliku
897,uczeń czeka 2 min przy stoliku
903,Pokaż głowę/ wstań/ pokaż brzuch/ dotknij stołu- z linia bazową 4
907,auta/ piłki
907,lalki/ klocki
907,kubki/ łyżki
907,skarpety/ buty
912,podaj ołówek/ auto/klocek/płytę cd- z linia bazową4
940,"""A"", ""E"", ""I"""
940,"""O"", ""U"", ""Y"""
941,"MA, PI, BU"
941,"TE, BA, AM"
942,"mama, baba, tata"
942,"bum-bum, papa, lulu"
942,"KOKO, LALA, FEFE"
943,"Auto, Mama, Picie"
943,"Foka, Loki, Baja"
944,"„Daj am!”, „Mam piła!”, „Ide si!”"
944,"„Mam buty”, „To mama”, „Ide hopa”"
945,"Nazywam się..., Lubię bawić się piłką, Mój kolega to..., Mam...lat, Pani ma auto"
946,Wstanie i klaśnięcie/ Tupnięcie i pomachanie/ Poklepanie policzków i poklepanie brzucha
947,Podniesienie rąk/ Uderzanie rękami w uda/ Klaśnięcie/ Wstanie
948,Dzióbek z palców/ Dotykanie kolejno palców/ Pogrożenie palcem
948,Machanie palcami/ Zetknięcie palców wskazujących obu dłoni/ „OK”-kciuk w górę 
949,Wstanie i klaśnięcie/ tupnięcie i pomachanie/ poklepanie ud i policzków
949,Pomieszanie w kubku łyżeczką i nakarmienie misia/ pomachanie i tupnięcie/ skłon i ręce na ramiona
949,Kucnięcie i rozłożenie ramion/ pogłaskanie brzucha i położenie ręki na głowie/ obrót i ręce na biodrach
950,Prawa ręka na lewe ramię i lewa ręka do góry/ Lewa ręka na brzuchu i prawa ręka na głowie/ Prawa noga uniesiona i lewa ręka na głowie
951,Zamknięcie drzwi/ Podejście i poklepanie ściany/ Przełożenie klocka z oddalonego koszyka na stół/ Podbiegnięcie do piłki i kopnięcie jej
952,Podskoki/ pocieranie policzków/ unoszenie i opuszczanie rąk
952,Obrót z rękami na biodrach/ skłony/ poklepywanie brzucha
952,Kucanie/ pajacyk/ klepanie się po głowie
953,Podskoki/ pocieranie policzków/ unoszenie i opuszczanie rąk
953,Kucanie/ pajacyk/ klepanie się po głowie
953,Obrót z rękami na biodrach/ skłony/ i poklepywanie brzucha
954,Otwieranie ust
955,Wystawianie języka
956,Ruchy języka od kącika do kącika otwartych ust
957,Dotknięcie czubkiem języka górnej wargi
958,dmuchanie
959,Trąbka z języka 
960,Uśmiech
961,Zmarszczenie brwi
962,Zmarszczenie nosa
963,Uśmiech
964,Zmarszczenie brwi
965,Zmarszczenie nosa
966,Uśmiech/ Zmarszczenie brwi/ Zmarszczenie nosa
966,Przestrach/ Zmarszczenie brwi/ Smutek (opuszczenie kącików ust)
967,Otwieranie ust/ Wystawianie języka/ Ruchy języka od kącika do kącika otwartych ust
967,Dotknięcie czubkiem języka górnej wargi/ Dmuchanie/ Trąbka z języka 
968,Uśmiech/ Zmarszczenie brwi/ Zmarszczenie nosa
968,Przestrach/ Zmarszczenie brwi/ Smutek (opuszczenie kącików ust)
969,Włożenie łyżeczki do kubka
970,Uderzenie w bębenek
971,Popchnięcie autka
973,Ubranie czapki
975,kreska pionowa
976,kreska pozioma
977,Krzyżyk
978,koło
979,kwadrat
980,Trójkąt
981,Słoneczko
982,Wałek
983,Kulka
984,Placek (rozgniecenie kulki)
985,Tort (placek + wbity patyczek)
986,Jeżyk (kulka + wbitych wiele patyczków)
987,Ślimak (wałek + zwinięcie go)
988,Bałwan (3 kulki)
990,Odtworzenie układu 3 przedmiotów
991,"Pisanie wg wzoru liter:U, Z, R, O, L"
991,"Pisanie wg wzoru sylab: MA, TA, BE, DE, PO"
991,"Pisanie wg wzoru sylab: ME, KO, TU, WO, DU"
991,"Pisanie wg wzoru prostych wyrazów: MAMA, TATA, KOT, MIŚ, LALA"
991,"Pisanie wg wzoru prostych wyrazów: DOM, AUTO, JA, PIŁKA"
991,Pisanie wg wzoru prostych zdań: MAMA MA DOM. TATA MA AUTO. TO KOT. TO LALA. TU JEST PIES.
991,Pisanie wg wzoru prostych  zdań: KOT PIJE MLEKO. TU STOI AUTO. TATA LEŻY. MAMA PISZE LIST. ALA MA LALKĘ.
991,"Pisanie wg wzoru liter: C, E, D, I, L"
991,"Pisanie wg wzoru liter: A, M, T, K, B"
992,"Pisanie ze słuchu liter: A, M, P, B, O"
992,"Pisanie ze słuchu liter: E, I, K, W, S"
992,"Pisanie ze słuchu prostych wyrazów: MAMA, KOT, LALKA, PIŁKA, DOM"
992,"Pisanie ze słuchu prostych wyrazów: TATA, DOM, AUTO, KULA, BUT"
992,Pisanie ze słuchu prostych zdań: KOT PIJE MLEKO. TU STOI AUTO. TATA LEŻY. MAMA PISZE LIST. ALA MA LALKĘ.
992,Pisanie ze słuchu prostych zdań: MAMA MA DOM. TATA MA AUTO. TO KOT. TO LALA. TU JEST PIES.
993,Przepisywanie na komputerze zdań z użyciem znaków przestankowych
993,"Przepisywanie  na komputerze sylab: ME, KO, TU, WO"
993,"Przepisywanie sylab: MA, TA, BE, DE, PO"
993,Przepisywanie na komputerze prostych zdań: KOT PIJE MLEKO. TU STOI AUTO. TATA LEŻY. MAMA PISZE LIST. ALA MA LALKĘ.
993,Przepisywanie na komputerze  prostych zdań: MAMA MA DOM. TATA MA AUTO. TO KOT. TO LALA. TU JEST PIES.
994,"Pisanie ze słuchu  na komputerze sylab: ME, KO, TU, WO"
994,"Pisanie ze słuchu na komputerze sylab: MA, TA, BE, DE, PO"
994,Pisanie ze słuchu na komputerze  prostych zdań: MAMA MA DOM. TATA MA AUTO. TO KOT. TO LALA. TU JEST PIES.
994,Pisanie ze słuchu na komputerze prostych zdań: KOT PIJE MLEKO. TU STOI AUTO. TATA LEŻY. MAMA PISZE LIST. ALA MA LALKĘ.
997,Pisanie ostatniej litery imienia
997,Pisanie środkowej litery imienia
997,Pisanie pierwszej litery imienia
998,Pisanie ostatniej litery nazwiska
998,Pisanie środkowej litery nazwiska
998,Pisanie pierwszej litery nazwiska
999,"Czytanie liter: A, M, O, I, E, B"
999,"Czytanie liter: K, U, D, W, S"
999,"Czytanie sylab: MA, BU, WY"
999,"Czytanie sylab: TE, AM, DA"
999,"Czytanie sylab: KO, FU, BAM"
