LP_ID,LP_TITLE,DST_TITLE,POJ_TITLE,SCAT_TITLE,LMT_TITLE,LTE_TITLE,AT_TITLE,GDF_TITLE,LP_TRIAL_SEQUENCE,LP_TRIAL_HINTS,LP_START_CHECK_FORM,LP_START_CHECK_HINTS,LP_PASS_CRITERIA,LP_CLOSE_CRITERIA,LP_CLOSE_CRITERIA_PASS_COUNT,LP_VERIFICATION_PERIOD,LP_IOA_DEFINITION,LP_IOA_FREQUENCY,LP_MEASUREMENT_FREQUENCY,LP_MEASUREMENT_FREQUENCY_UNIT,LP_SPECIFIC_SOCIAL_AMPLIFICATIONS,LP_TEMPLATE,PLP_STATE,LPP_ID,min(SES_START_DATE),max(SES_START_DATE),diff,countofsession,sessioninweek,sessioninmonth
661,UKW/C Reagowanie na imię PhiWi DO NOTOWAŃ,Ośrodkowy BIPET,Reagowanie na imię,Współpraca,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,661,2018-04-16 06:29:17,2021-10-06 11:31:59,41,79,0,2
662,UKW/C Czekanie NOTOWANE AnTw,Ośrodkowy BIPET,Czekanie,Współpraca,ćwiczenia w krokach - typ C,poprzez kontrakt,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,1,pretest,1,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,662,2018-04-19 06:05:48,2019-04-24 06:52:14,12,32,1,3
673,(SYSABA) SFG/A - Realizacja prostych czynności domowych - GrzePo,Ośrodkowy BIPET,Realizacja prostych czynności domowych ,Umiejętności gospodarcze,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-full,1,pretest,1,100,in-a-row,2,60,agree-to-full-ratio,semester,1,week,0,0,suspended,673,2018-05-11 06:28:04,2019-10-29 09:12:34,17,35,0,2
674,MKK/C Prowadzenie rozmowy WiKa  - do notowań,Ośrodkowy BIPET,Prowadzenie rozmowy,Konwersacje,ćwiczenia w krokach - typ C,w wyodrębnionych próbach ciągłych,punktem,opis strategii,exercise-all,0,pretest,0,100,in-a-row,3,90,agree-to-full-ratio,semester,1,week,0,0,closed,674,2018-04-18 06:40:31,2019-05-31 06:30:45,13,10,0,1
680,MKR/B Wykonywanie prostych poleceń /B NOTOWANE AnTw,Ośrodkowy BIPET,Wykonywanie prostych poleceń,Rozumienie,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,680,2018-04-16 08:58:13,2019-04-24 06:52:14,12,34,1,3
704,MKK/C Opowiadanie MiGa,Ośrodkowy BIPET,Opowiadanie,Konwersacje,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,quarter,1,week,1,0,suspended,704,2018-04-19 06:05:37,2019-06-13 08:07:24,13,42,1,3
705,SFS/A - czynności samoobsługowe JASZCZ (KOPIA),Ośrodkowy BIPET,Realizacja higieny osobistej,Umiejętności samoobsługowe,łańcuchy czynności - typ A,łańcuchach zachowań od końca,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-end,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,705,2018-04-16 06:41:46,2021-04-26 07:08:20,36,127,1,4
715,MKK/D Odpowiadanie na pytania NOTOWANIA FiSze,Ośrodkowy BIPET,Odpowiadanie na pytania z wykorzystaniem PECS,Konwersacje,pojedyncze zestawy - typ D,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-set,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,closed,715,2018-05-10 08:19:43,2020-02-11 08:14:42,21,49,1,2
723,UKW/D POdążanie za znanymi PhiWI DO NOTOWAŃ,Ośrodkowy BIPET,Podążanie za znanymi poleceniami,Współpraca,pojedyncze zestawy - typ D,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-set,0,pretest,0,100,in-a-row,3,90,agree-to-full-ratio,semester,1,week,1,0,pending,723,2018-04-17 06:25:03,2021-10-07 07:09:30,41,84,0,2
728,(SYSABA) SFC/B Oglądanie telewizji/ słuchanie muzyki - Prze Wój,Ośrodkowy BIPET,Oglądanie telewizji/ słuchanie muzyki,Spędzanie wolnego czasu,pojedyncze ćwiczenia - typ B ,poprzez kształtowanie,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio-each-interval,semester,1,week,0,0,pending,728,2018-04-19 06:31:33,2019-10-09 06:53:24,17,49,1,3
731,"MKN/B nazywanie z wykorzystaniem PECS przedmiotów, czynności, osób i ich wzajemnych relacji LauKre notowania",Ośrodkowy BIPET,"Nazywanie z wykorzystaniem PECS (lub innego AAC) przedmiotów, czynności, osób i ich wzajemnych relacji",Nazywanie,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,90,in-a-row,3,90,agree-to-full-ratio,semester,1,week,1,0,pending,731,2018-05-24 06:25:22,2019-12-04 07:14:45,18,49,1,3
732,S/E pisanie LauKre notowania,Ośrodkowy BIPET,Pisanie,Umiejętności szkolne,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,90,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,suspended,732,2018-05-24 06:25:22,2019-10-22 06:35:09,16,39,1,2
734,S/D znajomość nominałów pieniężnych LauKre notowania,Ośrodkowy BIPET,Znajomość nominałów pieniężnych,Umiejętności szkolne,pojedyncze zestawy - typ D,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-set,0,pretest,0,90,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,734,2018-05-24 06:25:22,2020-06-10 09:00:56,24,73,1,3
745,UKI/B Imitacja werbalna DoKr notowania,Ośrodkowy BIPET,Imitacja werbalna,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,suspended,745,2018-09-26 06:12:06,2019-11-04 07:25:06,13,44,1,3
755,Martyniak Adam konwersacje,Ośrodkowy BIPET,Realizuje prawidłowe interakcje rówieśnicze,Funkcjonowanie w grupie,pojedyncze zestawy - typ D,w próbach incydentalnych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-set,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,755,2018-06-04 09:30:33,2019-06-10 06:46:42,12,35,1,3
756,SFC/B Oglądanie TV DoKre notowania,Ośrodkowy BIPET,Oglądanie telewizji/ słuchanie muzyki,Spędzanie wolnego czasu,pojedyncze ćwiczenia - typ B ,poprzez kształtowanie,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio-each-interval,semester,1,week,0,0,pending,756,2018-10-11 05:56:52,2020-03-03 07:47:32,16,44,1,3
760,MKK/E odpowiadanie na pytania DoKr,Ośrodkowy BIPET,Odpowiadanie na pytania z wykorzystaniem PECS,Konwersacje,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,punktem,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,1,90,agree-to-full-ratio,semester,1,week,1,0,pending,760,2018-09-27 05:12:37,2019-11-07 10:02:30,13,44,1,3
761,"MKR/E DoKre Rozumienie nazw rzeczowników, czasowników notowania",Ośrodkowy BIPET,"Rozumienie nazw rzeczowników, czasowników i przymiotników",Rozumienie,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,761,2018-09-26 06:12:06,2020-06-15 09:50:58,20,78,1,4
764,UKW SzyKry Podążanie za znanymi poleceniami Kopia NOWA,Ośrodkowy BIPET,Podążanie za znanymi poleceniami,Współpraca,pojedyncze zestawy - typ D,poprzez kontrakt,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-set,0,pretest,0,100,in-period,20,90,agree-to-full-ratio,semester,1,week,1,0,suspended,764,2018-04-25 06:29:50,2019-06-13 07:49:17,13,20,0,2
766,UKW/D - podążanie za znanymi poleceniami JASZCZ (KOPIA),Ośrodkowy BIPET,Podążanie za znanymi poleceniami,Współpraca,pojedyncze zestawy - typ D,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-set,0,pretest,0,100,in-a-row,3,90,agree-to-full-ratio,semester,1,week,1,0,suspended,766,2018-05-08 06:19:47,2021-03-15 10:08:46,34,106,1,3
774,Adam Martyniak Rozumienie czytanego tekstu NOTOWANIA,Ośrodkowy BIPET,Rozumienie czytanego tekstu,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,90,in-a-row,1,90,agree-to-full-ratio,semester,1,week,1,0,pending,774,2018-05-09 07:43:55,2019-06-10 06:46:42,13,37,1,3
781,S/E Czytanie Tobi,Ośrodkowy BIPET,Czytanie,Umiejętności szkolne,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,closed,781,2018-06-07 11:37:17,2020-02-17 08:33:39,20,79,1,4
782,ON- TASK NOTOWANIA ADAM M.,Ośrodkowy BIPET,Utrzymywanie uwagi,Współpraca,pojedyncze ćwiczenia - typ B ,poprzez NET,nieregularne,opis sposobów (syntetyczny) ,exercise-some,0,pretest,1,80,in-a-row,3,90,agree-to-full-ratio-each-interval,semester,1,week,1,0,pending,782,2018-05-17 09:03:42,2019-06-10 06:46:42,12,38,1,3
784,SzyKry Robienie Zakupów NOWE,Ośrodkowy BIPET,Robienie zakupów,Funkcjonowanie w naturalnym środowisku,łańcuchy czynności - typ A,poprzez NET,zgodnie z ind systemem wzmocnień,opis strategii,chain-full,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,suspended,784,2018-05-17 06:35:03,2019-05-30 06:43:31,12,6,0,1
787,Adam LICZENIE 5 PRÓB NOTOWANIA,Ośrodkowy BIPET,liczenie,Umiejętności szkolne,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,1,90,agree-to-full-ratio,semester,1,week,1,0,pending,787,2018-05-21 06:02:06,2019-06-03 06:34:47,12,39,1,3
788,Adam mierzenie notowania 5 prób,Ośrodkowy BIPET,Znajomość miar i wag,Umiejętności szkolne,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,1,90,agree-to-full-ratio,semester,1,week,1,0,pending,788,2018-05-21 06:02:06,2019-06-03 06:34:47,12,35,1,3
789,ADAM PISANIE ZE SŁUCHU 5 PRÓB,Ośrodkowy BIPET,Pisanie,Umiejętności szkolne,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,1,90,agree-to-full-ratio,semester,1,week,1,0,pending,789,2018-05-21 06:02:06,2019-06-10 06:46:42,12,38,1,3
790,MKP/C proszenie o potrzeb za pomocą PECS PhiWi do notowań 2,Ośrodkowy BIPET,Proszenie o zaspokojenie potrzeby z wykorzystaniem PECS,Proszenie,ćwiczenia w krokach - typ C,trening incydentalny,poprzez realizację zakom prośby,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,790,2018-05-25 06:33:11,2021-10-06 11:31:59,40,92,1,2
792,UKW czekanie zmodyfikowane Phi Wi,Ośrodkowy BIPET,Czekanie,Współpraca,ćwiczenia w krokach - typ C,poprzez kontrakt,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,60,agree-to-full-ratio,semester,1,week,1,0,pending,792,2018-05-25 06:33:11,2020-12-16 08:53:20,30,61,0,2
793,Z/A Wykonywanie powtarzalnej pracy zawodowej SzyKon ,Ośrodkowy BIPET,Wykonywanie powtarzalnej pracy ,Umiejętności zawodowe,pojedyncze ćwiczenia - typ B ,poprzez kształtowanie,bezpośrednio,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,90,in-a-row,3,30,agree-to-full-ratio,quarter,1,week,1,0,pending,793,2018-05-25 06:45:28,2019-05-31 07:15:43,12,16,0,1
794,Z/A Wykonywanie prezawodowych łańcuchów czynności MiArw DO NOTOWAŃ,Ośrodkowy BIPET,Wykonywanie prezawodowych łańcuchów czynności,Umiejętności zawodowe,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,punktem,opis sposobów (syntetyczny) ,chain-full,0,pretest,0,90,in-a-row,3,60,agree-to-full-ratio,quarter,1,week,1,0,pending,794,2018-05-25 06:45:22,2021-06-16 06:47:14,36,102,1,3
795,SZ/A Obsługa komputera - WiKa do notowań,Ośrodkowy BIPET,Obsługa komputera,Umiejętności szkolne,łańcuchy czynności - typ A,w planie aktywności,punktem,opis sposobów (syntetyczny) ,chain-full,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,closed,795,2018-06-04 06:28:54,2019-10-24 06:19:29,16,13,0,1
797,GrzePo - nazywanie przedmiotów/czynności,Ośrodkowy BIPET,"Nazywanie przedmiotów, czynnności, osób  i ich wzajemnych relacji",Nazywanie,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,60,agree-to-full-ratio,semester,1,week,1,0,pending,797,2018-05-25 07:25:45,2021-09-15 06:22:41,39,166,1,4
940,UKW/C czekanie KsPe,Ośrodkowy BIPET,Czekanie,Współpraca,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,1,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,940,2018-09-10 08:09:22,2021-06-07 06:24:15,32,66,0,2
942,S/A pisanie na komputerze MiGa,Ośrodkowy BIPET,Obsługa komputera,Umiejętności szkolne,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-full,1,pretest,1,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,suspended,942,2018-09-05 06:25:30,2019-10-17 06:31:41,13,37,1,3
943,SFS/A umiejętności samoobsługowe MiGa,Ośrodkowy BIPET,Realizacja higieny osobistej,Umiejętności samoobsługowe,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-full,1,pretest,1,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,943,2018-09-07 06:10:59,2021-09-23 08:21:23,36,104,1,3
945,UKD/B dopasowywanie pojedyńczych elementów KsPe,Ośrodkowy BIPET,Dopasowywanie pojedynczych elementów,Dopasowywanie i sortowanie,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,3,90,agree-to-full-ratio,semester,1,week,1,0,pending,945,2018-09-10 08:09:22,2019-12-09 08:28:32,14,28,0,2
947,UKI/B imitacja z przedmiotami KsPe,Ośrodkowy BIPET,Imitacja z przedmiotami,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,947,2018-09-10 08:09:22,2019-10-28 07:55:12,13,27,0,2
948,SFS/A mycie rąk KsPe,Ośrodkowy BIPET,Realizacja higieny osobistej,Umiejętności samoobsługowe,łańcuchy czynności - typ A,łańcuchach zachowań od końca,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-end,1,pretest,1,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,948,2018-09-10 08:09:22,2021-06-14 06:44:42,33,70,0,2
954,SFS/A mycie rąk MaOch,Ośrodkowy BIPET,Realizacja higieny osobistej,Umiejętności samoobsługowe,łańcuchy czynności - typ A,łańcuchach zachowań od końca,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-end,1,pretest,1,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,954,2018-09-11 08:54:18,2020-09-21 06:02:14,24,55,1,2
970,SFG/A Sprzątanie MaBoj - po zmianie reakcji terapeuty,Ośrodkowy BIPET,Sprzątanie,Umiejętności gospodarcze,łańcuchy czynności - typ A,łańcuchach zachowań od końca,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-full,0,pretest,1,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,970,2018-09-14 06:52:42,2021-10-04 07:00:36,36,145,1,4
975,UKW/A podążanie za planem samodzielnej aktywności KsPe,Ośrodkowy BIPET,Podążanie za planem,Współpraca,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-full,1,pretest,1,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,975,2018-10-26 08:15:43,2021-06-07 06:24:15,31,64,0,2
979,UKI/B Imitacja z przedmiotami MaOl,Ośrodkowy BIPET,Imitacja z przedmiotami,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,979,2018-10-30 10:33:53,2020-03-05 10:02:55,16,39,1,2
989,PSZ/S Filip W,Ośrodkowy BIPET,Czytanie,Umiejętności szkolne,zestawy w krokach - typ E ,w wyodrębnionych próbach ciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,70,in-a-row,3,90,agree-to-full-ratio,semester,1,day,1,0,pending,989,2018-09-11 06:50:56,2021-05-13 09:50:57,32,188,1,6
991,FS/G bycie w uwadze Filip W.,Ośrodkowy BIPET,Bycie w zadaniu,Funkcjonowanie w grupie,pojedyncze ćwiczenia - typ B ,poprzez NET,zgodnie z ind systemem wzmocnień,opis strategii,exercise-some,0,pretest,0,90,in-a-row,3,90,agree-to-full-ratio,semester,1,week,1,0,suspended,991,2018-09-05 06:51:21,2020-03-10 07:05:39,18,48,1,3
1005,UKI/B uczeń 33 imitacja ruchów motorycznych,Ośrodkowy BIPET,Imitacja motoryczna,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,3,30,agree-to-full-ratio,month,1,day,1,0,pending,1005,2018-09-09 13:50:34,2020-05-06 17:30:17,19,4,0,0
1014,UKI/B/SYSABA17  Imitacja ruchów motorycznych,Ośrodkowy BIPET,Imitacja motoryczna,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,3,30,agree-to-full-ratio,month,1,day,1,0,pending,1014,2018-09-09 13:43:57,2019-11-14 17:24:50,14,2,0,0
1063,SFS/A uczeń 33,Ośrodkowy BIPET,Realizacja higieny osobistej,Umiejętności samoobsługowe,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,po każdym kroku łańcucha,opis sposobów (syntetyczny) ,chain-full,1,pretest,1,100,in-a-row,3,5,agree-to-full-ratio,week,1,day,0,0,pending,1063,2018-09-09 13:50:34,2019-11-14 17:25:39,14,2,0,0
1091,US/C liczenie uczeń 33,Ośrodkowy BIPET,liczenie,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,punktem,opis sposobów (syntetyczny) ,exercise-all,1,baseline,0,80,in-a-row,3,3,agree-to-full-ratio,week,1,day,1,0,pending,1091,2018-09-09 13:50:34,2019-11-14 17:25:39,14,2,0,0
1106,FS/G Mateusz P bycie w zadaniu,Ośrodkowy BIPET,Bycie w zadaniu,Funkcjonowanie w grupie,pojedyncze ćwiczenia - typ B ,poprzez NET,zgodnie z ind systemem wzmocnień,opis strategii,exercise-some,0,pretest,0,90,in-a-row,3,90,agree-to-full-ratio,semester,1,week,1,0,suspended,1106,2018-10-11 07:46:36,2020-01-23 08:01:14,15,41,1,3
1109,SFG/A - czynności gospodarcze SZKO,Ośrodkowy BIPET,Sprzątanie,Umiejętności gospodarcze,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-full,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,closed,1109,2018-09-17 05:53:52,2020-03-09 07:07:48,17,50,1,3
1110,S/C - pieniądze SZyKO,Ośrodkowy BIPET,Znajomość nominałów pieniężnych,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,1110,2018-09-19 06:56:28,2021-05-04 07:12:33,31,94,1,3
1111,PSZ/S czytanie Krystian Z,Ośrodkowy BIPET,Czytanie,Umiejętności szkolne,zestawy w krokach - typ E ,w wyodrębnionych próbach ciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,70,in-a-row,3,90,agree-to-full-ratio,semester,1,day,1,0,pending,1111,2018-10-09 07:06:39,2021-04-15 06:20:41,30,129,1,4
1112,PSZ/S czytanie Mateusz P,Ośrodkowy BIPET,Czytanie,Umiejętności szkolne,zestawy w krokach - typ E ,w wyodrębnionych próbach ciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,70,in-a-row,3,90,agree-to-full-ratio,semester,1,day,1,0,suspended,1112,2018-10-09 07:06:28,2020-01-23 08:01:14,15,82,1,5
1113,PSZ/S czytanie Kamil S,Ośrodkowy BIPET,Czytanie,Umiejętności szkolne,zestawy w krokach - typ E ,w wyodrębnionych próbach ciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,70,in-a-row,3,90,agree-to-full-ratio,semester,1,day,1,0,pending,1113,2018-10-08 07:02:01,2021-03-22 08:14:34,29,134,1,5
1115,PSZ/S rozumienie tekstu Mateusz ,Ośrodkowy BIPET,Rozumienie czytanego tekstu,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,suspended,1115,2018-11-19 08:06:33,2020-01-21 07:24:17,14,15,0,1
1117,S/E Liczenie w zakresie  do 10 SZYKO,Ośrodkowy BIPET,liczenie,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,1117,2018-09-19 06:56:28,2021-10-07 07:36:13,36,171,1,5
